Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,order date (DateOrders)
4,4,44.84999847,251.9799957,Shipping on time,0,43,Camping & Hiking,Ridgewood,11/15/2016 7:06
2,4,86.08999634,245.9799957,Advance shipping,0,43,Camping & Hiking,North Tonawanda,11/29/2016 20:44
4,4,120.5299988,245.9799957,Shipping on time,0,43,Camping & Hiking,Canyon Country,12-11-2016 13:43
3,4,4.5,224.9900055,Advance shipping,0,43,Camping & Hiking,Diamond Bar,01-09-2017 12:48
5,4,-328.0299988,447.519989,Late delivery,1,62,Cameras ,Fountain Valley,10/15/2017 0:19
4,4,52.59999847,202.3000031,Shipping on time,0,65,Consumer Electronics,New York,11-04-2017 08:42
6,4,18.71999931,119.9899979,Late delivery,1,2,Soccer,Carrollton,7/25/2017 20:45
3,4,-232.3999939,278.9899902,Advance shipping,0,4,Basketball,Carrollton,9/13/2017 17:53
2,4,24.25,96.98999786,Advance shipping,0,9,Cardio Equipment,Norfolk,10-01-2016 07:20
3,4,10.96000004,96.98999786,Advance shipping,0,9,Cardio Equipment,Wyandotte,09-09-2015 19:47
4,4,-98.26999664,122.8399963,Shipping on time,0,18,Men's Footwear,Asheboro,8/14/2015 11:46
2,4,42.31000137,120.8899994,Advance shipping,0,18,Men's Footwear,Weslaco,10/25/2016 7:39
4,4,28.77000046,120.8899994,Shipping on time,0,18,Men's Footwear,Asheboro,8/14/2015 11:46
2,4,7.099999905,118.2900009,Advance shipping,0,18,Men's Footwear,Weslaco,10/25/2016 7:39
4,4,42.93999863,118.2900009,Shipping on time,0,18,Men's Footwear,Asheboro,8/14/2015 11:46
2,4,39.77999878,116.9899979,Advance shipping,0,18,Men's Footwear,Weslaco,10/25/2016 7:39
2,4,4.650000095,52.79000092,Advance shipping,0,17,Cleats,Tustin,10-06-2015 03:48
2,4,-9.720000267,110.4899979,Advance shipping,0,18,Men's Footwear,Tustin,10-06-2015 03:48
2,4,-21.45000076,49.18999863,Advance shipping,0,17,Cleats,Tempe,7/27/2015 12:08
2,4,16.44000053,260.980011,Advance shipping,0,43,Camping & Hiking,Tempe,7/27/2015 12:08
2,4,35.18999863,254.9799957,Advance shipping,0,43,Camping & Hiking,Tempe,7/27/2015 12:08
6,4,89.98999786,224.9900055,Late delivery,1,43,Camping & Hiking,Carrollton,7/25/2017 20:45
4,4,84.98000336,452.0400085,Shipping on time,0,62,Cameras ,Roswell,10-12-2017 15:55
2,4,129.7799988,447.519989,Advance shipping,0,62,Cameras ,Metairie,10/17/2017 9:05
6,4,25.04000092,250.3500061,Late delivery,1,65,Consumer Electronics,Los Angeles,10/31/2017 9:03
3,4,39.65000153,247.8200073,Advance shipping,0,65,Consumer Electronics,Compton,11-01-2017 22:33
2,4,72.47000122,433.9599915,Advance shipping,0,62,Cameras ,San Marcos,10-11-2017 00:41
4,4,-84.95999908,1440,Shipping on time,0,64,Computers,Rowland Heights,10/27/2017 23:47
4,4,145.1499939,429.4400024,Shipping on time,0,62,Cameras ,Salt Lake City,10-12-2017 14:10
2,4,-382.3500061,238.9700012,Advance shipping,0,65,Consumer Electronics,Raleigh,11-02-2017 03:27
2,4,85.37000275,235.1799927,Advance shipping,0,65,Consumer Electronics,Virginia Beach,11-03-2017 23:14
4,4,506.3900146,1395,Shipping on time,0,64,Computers,Albuquerque,10/30/2017 20:06
5,4,133.6900024,411.3599854,Late delivery,1,62,Cameras ,Santa Fe,10-12-2017 00:30
3,4,646.7999878,1320,Advance shipping,0,64,Computers,New Brunswick,10/26/2017 14:09
5,4,369.6000061,1320,Late delivery,1,64,Computers,Detroit,10/28/2017 22:54
5,4,-5.5,220.0099945,Late delivery,1,65,Consumer Electronics,West Jordan,11-01-2017 00:28
4,4,114.0500031,393.269989,Shipping on time,0,62,Cameras ,Merced,10/16/2017 23:16
2,4,134.4799957,384.230011,Advance shipping,0,62,Cameras ,Philadelphia,10/16/2017 10:18
6,4,11.39000034,379.7099915,Late delivery,1,62,Cameras ,Hesperia,10/16/2017 9:57
6,4,33.40999985,379.7099915,Late delivery,1,62,Cameras ,Salinas,10-12-2017 11:22
2,4,604.7999878,1260,Advance shipping,0,64,Computers,Phoenix,10/26/2017 6:47
3,4,-26.63999939,375.1900024,Advance shipping,0,62,Cameras ,Jacksonville,10/17/2017 23:26
3,4,129.7400055,370.6700134,Advance shipping,0,62,Cameras ,Bloomfield,10/18/2017 11:42
4,4,602.7000122,1230,Shipping on time,0,64,Computers,New Bedford,10/30/2017 23:36
4,4,415.7399902,1230,Shipping on time,0,64,Computers,Bloomfield,10/27/2017 1:00
4,4,87.75,1125,Shipping on time,0,64,Computers,La Mesa,10/28/2017 1:32
2,4,380.25,1125,Advance shipping,0,64,Computers,West Chester,10/27/2017 0:18
3,4,21.43000031,189.6600037,Advance shipping,0,65,Consumer Electronics,North Richland Hills,11-03-2017 00:49
4,4,30.30999947,121.2399979,Shipping on time,0,2,Soccer,Cleveland,6/27/2017 0:07
2,4,15.68000031,43.18999863,Advance shipping,0,6,Tennis & Racquet,Aurora,07-01-2015 12:32
2,4,132.3000031,269.9899902,Advance shipping,0,4,Basketball,San Antonio,9/17/2017 14:22
4,4,52.40000153,245.9900055,Shipping on time,0,4,Basketball,Detroit,9/20/2017 21:54
2,4,81.59999847,239.9900055,Advance shipping,0,4,Basketball,Mount Pleasant,9/23/2017 7:00
6,4,8.710000038,98.98999786,Late delivery,1,9,Cardio Equipment,West Covina,08-03-2017 14:58
2,4,40.18000031,97.98999786,Advance shipping,0,9,Cardio Equipment,North Tonawanda,6/22/2015 7:49
5,4,48.02000046,97.98999786,Late delivery,1,9,Cardio Equipment,Aurora,9/22/2015 22:03
6,4,194,387.9899902,Late delivery,1,10,Strength Training,New Brunswick,9/27/2017 12:15
3,4,32.43999863,95.98999786,Advance shipping,0,9,Cardio Equipment,Ewa Beach,8/26/2015 0:11
5,4,-69.26000214,94.48999786,Late delivery,1,9,Cardio Equipment,Cary,09-02-2015 18:34
2,4,42.52000046,94.48999786,Advance shipping,0,9,Cardio Equipment,Dundalk,6/13/2015 10:06
5,4,42.52000046,94.48999786,Late delivery,1,9,Cardio Equipment,North Hills,09-09-2015 11:44
3,4,9.300000191,92.98999786,Advance shipping,0,9,Cardio Equipment,Saginaw,6/26/2017 15:01
5,4,18.20000076,90.98999786,Late delivery,1,9,Cardio Equipment,Las Vegas,6/19/2015 12:33
5,4,-128.9600067,89.98999786,Late delivery,1,9,Cardio Equipment,Las Vegas,6/19/2015 12:33
3,4,40.5,89.98999786,Advance shipping,0,9,Cardio Equipment,Bronx,8/21/2017 4:05
3,4,11,87.98999786,Advance shipping,0,9,Cardio Equipment,Miami,09-08-2017 01:15
2,4,13.78999996,28.14999962,Advance shipping,0,13,Electronics,Salem,06-08-2015 16:14
4,4,16.0699997,160.6499939,Shipping on time,0,10,Strength Training,Lawrence,6/26/2017 3:06
4,4,21,83.98999786,Shipping on time,0,9,Cardio Equipment,Wayne,06-02-2015 19:03
4,4,2.309999943,46.16999817,Shipping on time,0,12,Boxing & MMA,Brooklyn,10-10-2015 10:06
4,4,21.57999992,82.98999786,Shipping on time,0,9,Cardio Equipment,San Marcos,8/29/2015 23:08
6,4,36.08000183,81.98999786,Late delivery,1,9,Cardio Equipment,Antioch,7/21/2015 20:54
6,4,0.899999976,74.98999786,Late delivery,1,9,Cardio Equipment,Brighton,7/29/2015 7:35
2,4,36,74.98999786,Advance shipping,0,9,Cardio Equipment,Danbury,07-08-2015 07:26
2,4,13,129.9900055,Advance shipping,0,18,Men's Footwear,Diamond Bar,10/14/2015 23:46
4,4,16.25,129.9900055,Shipping on time,0,18,Men's Footwear,Wayne,06-02-2015 19:03
2,4,96.41999817,357.1000061,Advance shipping,0,63,Children's Clothing,Ontario,10/20/2017 22:55
3,4,120.6999969,357.1000061,Advance shipping,0,63,Children's Clothing,North Richland Hills,10/18/2017 20:28
4,4,-103.9899979,129.9900055,Shipping on time,0,18,Men's Footwear,Rowland Heights,8/30/2017 23:09
6,4,47.18999863,129.9900055,Late delivery,1,18,Men's Footwear,Fullerton,6/24/2017 22:01
4,4,45.5,129.9900055,Shipping on time,0,18,Men's Footwear,Marrero,07-01-2017 02:13
3,4,33.79999924,129.9900055,Advance shipping,0,18,Men's Footwear,Saginaw,6/26/2017 15:01
4,4,5.199999809,129.9900055,Shipping on time,0,18,Men's Footwear,Canton,7/21/2015 18:27
6,4,13,129.9900055,Late delivery,1,18,Men's Footwear,Philadelphia,08-11-2015 09:08
4,4,21.63999939,58.49000168,Shipping on time,0,60,Baby ,Washington,10-07-2017 06:17
6,4,7.420000076,59.38999939,Late delivery,1,17,Cleats,Austin,7/26/2015 0:45
2,4,25.73999977,128.6900024,Advance shipping,0,18,Men's Footwear,San Bernardino,09-08-2015 15:24
3,4,9.649999619,128.6900024,Advance shipping,0,18,Men's Footwear,Apex,08-07-2015 20:00
6,4,8.109999657,128.6900024,Late delivery,1,18,Men's Footwear,Potomac,09-02-2017 11:25
3,4,17.54999924,58.49000168,Advance shipping,0,60,Baby ,Wyandotte,10-08-2017 01:12
5,4,6.710000038,59.38999939,Late delivery,1,17,Cleats,Westminster,06-12-2015 00:07
6,4,-205.8999939,128.6900024,Late delivery,1,18,Men's Footwear,Fullerton,6/24/2017 22:01
5,4,-199.4700012,128.6900024,Late delivery,1,18,Men's Footwear,Lithonia,6/21/2017 14:51
3,4,64.34999847,128.6900024,Advance shipping,0,18,Men's Footwear,Saginaw,6/26/2017 15:01
3,4,57.33000183,127.3899994,Advance shipping,0,18,Men's Footwear,Gilroy,6/25/2015 20:15
6,4,11.21000004,127.3899994,Late delivery,1,18,Men's Footwear,Potomac,09-02-2017 11:25
2,4,47.77000046,127.3899994,Advance shipping,0,18,Men's Footwear,Oregon City,7/26/2017 19:53
2,4,160.9799957,349.9599915,Advance shipping,0,63,Children's Clothing,North Hills,10/24/2017 14:30
3,4,101.4899979,349.9599915,Advance shipping,0,63,Children's Clothing,Oregon City,10/25/2017 3:06
5,4,47.77000046,127.3899994,Late delivery,1,18,Men's Footwear,Santa Ana,07-12-2017 13:35
4,4,-159.2400055,127.3899994,Shipping on time,0,18,Men's Footwear,Oceanside,10/16/2015 16:45
6,4,57.33000183,127.3899994,Late delivery,1,18,Men's Footwear,El Cajon,10-04-2015 18:10
5,4,44.59000015,127.3899994,Late delivery,1,18,Men's Footwear,Lithonia,6/21/2017 14:51
4,4,-9.550000191,127.3899994,Shipping on time,0,18,Men's Footwear,Ypsilanti,9/15/2015 4:01
6,4,44.59000015,127.3899994,Late delivery,1,18,Men's Footwear,New Brunswick,9/27/2017 12:15
2,4,-25.47999954,127.3899994,Advance shipping,0,18,Men's Footwear,Cleveland,6/26/2017 14:40
4,4,58.59999847,127.3899994,Shipping on time,0,18,Men's Footwear,Philadelphia,10-02-2015 12:55
6,4,-208.0500031,126.0899963,Late delivery,1,18,Men's Footwear,Encinitas,9/16/2017 20:30
6,4,25.21999931,126.0899963,Late delivery,1,18,Men's Footwear,Indianapolis,06-01-2015 17:28
4,4,166.2700043,346.3900146,Shipping on time,0,63,Children's Clothing,Bakersfield,10/23/2017 12:55
5,4,7.570000172,126.0899963,Late delivery,1,18,Men's Footwear,Santa Ana,07-12-2017 13:35
4,4,-20.54999924,126.0899963,Shipping on time,0,18,Men's Footwear,Bakersfield,6/23/2017 3:17
4,4,45.77000046,126.0899963,Shipping on time,0,18,Men's Footwear,Oceanside,10/16/2015 16:45
2,4,12.60999966,126.0899963,Advance shipping,0,18,Men's Footwear,Greensboro,9/25/2015 8:33
6,4,16.12999916,57.59000015,Late delivery,1,17,Cleats,Cleveland,09-02-2016 16:18
6,4,-19.46999931,57.59000015,Late delivery,1,17,Cleats,Dallas,12-10-2016 06:53
6,4,48.66999817,124.7900009,Late delivery,1,18,Men's Footwear,Santa Cruz,6/19/2017 5:23
2,4,17.85000038,57.59000015,Advance shipping,0,17,Cleats,Mount Pleasant,9/23/2017 7:00
3,4,-14.10000038,124.7900009,Advance shipping,0,18,Men's Footwear,Escondido,07-03-2017 09:55
6,4,99.41999817,342.8200073,Late delivery,1,63,Children's Clothing,Beloit,10/21/2017 3:49
4,4,1.620000005,124.7900009,Shipping on time,0,18,Men's Footwear,Gardena,6/24/2017 10:49
2,4,60.50999832,123.4899979,Advance shipping,0,18,Men's Footwear,Hanford,12/30/2016 5:27
5,4,38.65000153,123.4899979,Late delivery,1,18,Men's Footwear,New York,9/27/2016 11:32
2,4,18.52000046,56.99000168,Advance shipping,0,17,Cleats,Strongsville,09-09-2017 13:41
3,4,5.800000191,123.4899979,Advance shipping,0,18,Men's Footwear,Fresno,6/27/2017 5:02
6,4,58.04000092,123.4899979,Late delivery,1,18,Men's Footwear,Santa Cruz,6/19/2017 5:23
4,4,32.11000061,123.4899979,Shipping on time,0,18,Men's Footwear,Denver,07-11-2017 17:58
2,4,44.83000183,123.4899979,Advance shipping,0,18,Men's Footwear,Chicago,10/17/2015 9:34
6,4,-8.770000458,123.4899979,Late delivery,1,18,Men's Footwear,Fairfield,9/25/2015 23:58
3,4,14.59000015,56.13000107,Advance shipping,0,60,Baby ,Long Beach,10-07-2017 11:11
3,4,-4.409999847,339.25,Advance shipping,0,63,Children's Clothing,Milpitas,10/24/2017 0:50
4,4,13.56000042,56.99000168,Shipping on time,0,17,Cleats,Brooklyn,06-02-2015 12:02
6,4,-28.28000069,123.4899979,Late delivery,1,18,Men's Footwear,San Jose,9/23/2017 13:40
6,4,43.22000122,123.4899979,Late delivery,1,18,Men's Footwear,Opa Locka,6/22/2015 21:28
2,4,39.52000046,123.4899979,Advance shipping,0,18,Men's Footwear,San Antonio,9/17/2017 14:22
2,4,13.94999981,123.4899979,Advance shipping,0,18,Men's Footwear,El Centro,08-11-2015 04:14
4,4,-1.730000019,123.4899979,Shipping on time,0,18,Men's Footwear,Danbury,7/25/2015 10:02
4,4,23.45999908,123.4899979,Shipping on time,0,18,Men's Footwear,Clarksville,01-10-2017 20:41
3,4,25.51000023,56.68999863,Advance shipping,0,17,Cleats,Merced,09-01-2016 21:44
6,4,-3.559999943,122.8399963,Late delivery,1,18,Men's Footwear,San Jose,9/23/2017 13:40
3,4,50.36000061,122.8399963,Advance shipping,0,18,Men's Footwear,Elk Grove,7/16/2017 14:59
4,4,32.31000137,122.8399963,Shipping on time,0,18,Men's Footwear,Detroit,9/20/2017 21:54
5,4,-12.27999973,122.8399963,Late delivery,1,18,Men's Footwear,West Chester,8/24/2015 1:35
6,4,24.5699997,122.8399963,Late delivery,1,18,Men's Footwear,Pacoima,7/25/2017 15:30
2,4,44.59000015,122.8399963,Advance shipping,0,18,Men's Footwear,El Centro,08-11-2015 04:14
4,4,45.45000076,122.8399963,Shipping on time,0,18,Men's Footwear,Cleveland,8/21/2015 13:41
4,4,-15.85000038,122.8399963,Shipping on time,0,18,Men's Footwear,Baytown,9/29/2015 0:50
2,4,50.77000046,120.8899994,Advance shipping,0,18,Men's Footwear,Pompano Beach,11/30/2016 5:30
2,4,18.86000061,55.79000092,Advance shipping,0,17,Cleats,Panorama City,09-01-2015 17:00
2,4,39.29000092,120.8899994,Advance shipping,0,18,Men's Footwear,Los Angeles,06-01-2015 14:19
4,4,54.40000153,120.8899994,Shipping on time,0,18,Men's Footwear,South Ozone Park,09-11-2017 03:10
3,4,30.21999931,120.8899994,Advance shipping,0,18,Men's Footwear,Carlisle,06-09-2015 17:07
5,4,26.78000069,55.79000092,Late delivery,1,17,Cleats,Oceanside,10-02-2015 15:01
3,4,128.3399963,278.9899902,Advance shipping,0,17,Cleats,Rancho Cucamonga,9/20/2017 4:02
4,4,14.51000023,55.79000092,Shipping on time,0,17,Cleats,Fort Lauderdale,7/13/2015 3:45
3,4,26.21999931,55.79000092,Advance shipping,0,17,Cleats,Far Rockaway,6/14/2015 12:44
3,4,58.02999878,120.8899994,Advance shipping,0,18,Men's Footwear,Miami,6/29/2017 6:05
6,4,2.420000076,120.8899994,Late delivery,1,18,Men's Footwear,Marrero,10-01-2017 05:36
3,4,-87.65000153,120.8899994,Advance shipping,0,18,Men's Footwear,Bridgeton,6/28/2017 9:03
4,4,4.090000153,54.59000015,Shipping on time,0,17,Cleats,Columbia,10-06-2015 16:46
5,4,19.28000069,118.2900009,Late delivery,1,18,Men's Footwear,Daly City,6/19/2017 22:33
3,4,11.82999992,118.2900009,Advance shipping,0,18,Men's Footwear,Anaheim,06-01-2015 12:55
4,4,30.76000023,118.2900009,Shipping on time,0,18,Men's Footwear,South Ozone Park,09-11-2017 03:10
3,4,7.449999809,118.2900009,Advance shipping,0,18,Men's Footwear,Jamaica,7/14/2015 21:27
3,4,34.29999924,118.2900009,Advance shipping,0,18,Men's Footwear,Carlisle,06-09-2015 17:07
4,4,-35.49000168,118.2900009,Shipping on time,0,18,Men's Footwear,Fort Worth,10-12-2015 21:40
3,4,19.64999962,54.59000015,Advance shipping,0,17,Cleats,Memphis,08-03-2015 21:25
2,4,53.22999954,118.2900009,Advance shipping,0,18,Men's Footwear,Pittsburg,7/13/2015 11:49
4,4,30.76000023,118.2900009,Shipping on time,0,18,Men's Footwear,Stockbridge,06-06-2015 05:23
3,4,9.460000038,118.2900009,Advance shipping,0,18,Men's Footwear,Santa Fe,7/21/2017 22:52
6,4,5.460000038,54.59000015,Late delivery,1,17,Cleats,Fullerton,6/17/2015 8:20
6,4,4.090000153,54.59000015,Late delivery,1,17,Cleats,Washington,6/28/2017 22:22
3,4,16.92000008,54.59000015,Advance shipping,0,17,Cleats,Far Rockaway,6/14/2015 12:44
6,4,25.65999985,54.59000015,Late delivery,1,17,Cleats,Katy,9/30/2015 16:05
5,4,-189.2700043,118.2900009,Late delivery,1,18,Men's Footwear,Los Angeles,9/24/2017 10:20
3,4,55.59999847,118.2900009,Advance shipping,0,18,Men's Footwear,Miami,6/29/2017 6:05
6,4,41.40000153,118.2900009,Late delivery,1,18,Men's Footwear,Chicago,8/25/2015 9:28
3,4,29.5699997,118.2900009,Advance shipping,0,18,Men's Footwear,Brooklyn,10-02-2015 23:05
5,4,31.94000053,118.2900009,Late delivery,1,18,Men's Footwear,Sugar Land,07-03-2015 02:22
4,4,11.34000015,53.99000168,Shipping on time,0,17,Cleats,Colorado Springs,07-12-2015 17:14
6,4,38.02000046,116.9899979,Late delivery,1,18,Men's Footwear,Catonsville,9/25/2015 2:57
3,4,36.61999893,116.9899979,Advance shipping,0,18,Men's Footwear,Jamaica,7/14/2015 21:27
3,4,-26.3199997,116.9899979,Advance shipping,0,18,Men's Footwear,Carlisle,06-09-2015 17:07
6,4,10.80000019,53.99000168,Late delivery,1,17,Cleats,Aurora,09-08-2017 14:34
2,4,17.8199997,53.99000168,Advance shipping,0,17,Cleats,Jamaica,8/31/2017 3:43
3,4,33.93000031,116.9899979,Advance shipping,0,18,Men's Footwear,Moreno Valley,6/20/2017 15:22
4,4,-13.22000027,116.9899979,Shipping on time,0,18,Men's Footwear,Rowland Heights,10/18/2015 0:17
6,4,20.46999931,116.9899979,Late delivery,1,18,Men's Footwear,Las Vegas,7/16/2017 7:17
4,4,-31.23999977,116.9899979,Shipping on time,0,18,Men's Footwear,Cleveland,6/27/2017 0:07
5,4,11.69999981,116.9899979,Late delivery,1,18,Men's Footwear,Philadelphia,10-02-2015 22:02
2,4,56.15999985,116.9899979,Advance shipping,0,18,Men's Footwear,Wheeling,7/28/2017 22:41
3,4,40.04000092,114.3899994,Advance shipping,0,18,Men's Footwear,Riverside,01-04-2017 20:41
5,4,40.04000092,114.3899994,Late delivery,1,18,Men's Footwear,Chula Vista,10/26/2016 0:28
4,4,-31,114.3899994,Shipping on time,0,18,Men's Footwear,Miami,10/25/2016 6:36
5,4,1.059999943,52.79000092,Late delivery,1,17,Cleats,Fremont,6/27/2015 13:14
6,4,40.04000092,114.3899994,Late delivery,1,18,Men's Footwear,Catonsville,9/25/2015 2:57
3,4,21.51000023,114.3899994,Advance shipping,0,18,Men's Footwear,Elyria,09-10-2017 07:33
5,4,38.65999985,114.3899994,Late delivery,1,18,Men's Footwear,Roswell,6/25/2017 4:41
5,4,24.28000069,52.79000092,Late delivery,1,17,Cleats,Saint Paul,9/21/2017 19:16
4,4,-11.23999977,52.79000092,Shipping on time,0,17,Cleats,New York,7/28/2015 9:52
6,4,0,114.3899994,Late delivery,1,18,Men's Footwear,Las Vegas,7/16/2017 7:17
4,4,35.79999924,114.3899994,Shipping on time,0,18,Men's Footwear,Richmond,09-12-2015 18:12
5,4,-34.81000137,52.18999863,Late delivery,1,17,Cleats,Chula Vista,10/26/2016 0:28
3,4,-18.43000031,113.0899963,Advance shipping,0,18,Men's Footwear,Elyria,09-10-2017 07:33
6,4,56.54999924,113.0899963,Late delivery,1,18,Men's Footwear,Austin,7/26/2015 0:45
3,4,13.5699997,52.18999863,Advance shipping,0,17,Cleats,Santa Fe,7/21/2017 22:52
6,4,-22.62000084,113.0899963,Late delivery,1,18,Men's Footwear,Aurora,09-08-2017 14:34
6,4,13.5699997,52.18999863,Late delivery,1,17,Cleats,Riverside,6/21/2017 9:56
4,4,-294.2900085,401.4899902,Shipping on time,0,66,Crafts,San Antonio,11-05-2017 23:14
6,4,32.04000092,110.4899979,Late delivery,1,18,Men's Footwear,Woodbridge,10/17/2016 20:37
2,4,-86.69000244,50.99000168,Advance shipping,0,17,Cleats,Detroit,9/26/2015 0:19
3,4,14.78999996,50.99000168,Advance shipping,0,17,Cleats,Bronx,5/31/2015 17:39
5,4,38.66999817,110.4899979,Late delivery,1,18,Men's Footwear,Elyria,09-05-2015 02:37
2,4,-6.369999886,50.99000168,Advance shipping,0,17,Cleats,Peabody,08-04-2017 19:20
2,4,17.85000038,50.99000168,Advance shipping,0,17,Cleats,Dundalk,6/13/2015 10:06
2,4,37.34999847,110.4899979,Advance shipping,0,18,Men's Footwear,Mount Pleasant,9/23/2017 7:00
2,4,50.83000183,110.4899979,Advance shipping,0,18,Men's Footwear,Newark,10-02-2015 17:29
3,4,13.56000042,50.22000122,Advance shipping,0,60,Baby ,Milwaukee,10-07-2017 02:26
4,4,-10.85999966,50.99000168,Shipping on time,0,17,Cleats,Cypress,9/17/2015 19:04
5,4,-34.00999832,50.99000168,Late delivery,1,17,Cleats,Las Vegas,6/19/2015 12:33
6,4,13.81000042,110.4899979,Late delivery,1,18,Men's Footwear,Santa Clara,6/19/2015 14:39
6,4,51.93000031,110.4899979,Late delivery,1,18,Men's Footwear,Portland,8/27/2015 19:17
4,4,29.82999992,110.4899979,Shipping on time,0,18,Men's Footwear,Pharr,10-10-2015 15:22
3,4,-25.98999977,109.1900024,Advance shipping,0,18,Men's Footwear,Hyattsville,1/15/2017 0:11
4,4,-1.309999943,109.1900024,Shipping on time,0,18,Men's Footwear,Rego Park,10-01-2016 06:17
2,4,10.92000008,109.1900024,Advance shipping,0,18,Men's Footwear,Amarillo,01-08-2017 20:41
6,4,32.75999832,109.1900024,Late delivery,1,18,Men's Footwear,Woodbridge,10/17/2016 20:37
3,4,-72.83000183,109.1900024,Advance shipping,0,18,Men's Footwear,Bronx,07-10-2017 13:36
6,4,-43.68000031,109.1900024,Late delivery,1,18,Men's Footwear,Brooklyn,10-08-2015 09:46
6,4,-72.0699997,109.1900024,Late delivery,1,18,Men's Footwear,Antioch,7/21/2015 20:54
5,4,-78.11000061,50.38999939,Late delivery,1,17,Cleats,Saginaw,6/28/2017 1:00
2,4,40.95000076,109.1900024,Advance shipping,0,18,Men's Footwear,San Diego,9/19/2017 17:10
2,4,29.47999954,109.1900024,Advance shipping,0,18,Men's Footwear,Compton,08-09-2017 20:12
3,4,13.64999962,109.1900024,Advance shipping,0,18,Men's Footwear,Napa,09-07-2015 09:59
2,4,45.86000061,109.1900024,Advance shipping,0,18,Men's Footwear,Newark,10-02-2015 17:29
5,4,-191.0899963,109.1900024,Late delivery,1,18,Men's Footwear,Flushing,6/27/2015 4:28
4,4,-1.419999957,109.1900024,Shipping on time,0,18,Men's Footwear,Cypress,9/17/2015 19:04
2,4,-87.34999847,109.1900024,Advance shipping,0,18,Men's Footwear,Hialeah,07-06-2015 23:54
3,4,5.130000114,109.1900024,Advance shipping,0,18,Men's Footwear,Cicero,6/28/2015 23:34
6,4,52.40999985,109.1900024,Late delivery,1,18,Men's Footwear,Jackson Heights,8/22/2017 17:55
5,4,42.08000183,107.8899994,Late delivery,1,18,Men's Footwear,Colton,10-08-2016 19:03
